Village_ID,Village_Name,District,Mandal,State,Water%,Trees%,Crops%,Built%,Bare%,Rangeland%,Pumping,GW_Level,Soil,Elevation,Soil_enc,flooded_vegetation_pct,aquifer_storage_factor,infiltration_score,recharge_factor,groundwater_stress,recharge_index,extraction_stress,terrain_gradient
176,176,KRISHNA,VEERULLAPADU,Andhra Pradesh,6.926661922853528,13.025193801514476,3.195702333509518,3.580318700562193,21.518366297377508,23.160043314586357,0.0,10.0,unknown,0.0,0,28.59371362959641,1.0,15.34928534137949,0.6562142147640847,0.0,35.52037555244994,0.0,0.0
177,177,KRISHNA,MYLAVARAM,Andhra Pradesh,30.364281096371247,9.283832716483895,33.93280206438807,2.0455409579016646,0.4729204122560054,9.887837154647256,0.0,10.0,unknown,0.0,0,14.012785597951853,1.0,53.273613536442575,0.7186202478117336,0.0,44.3770666943231,0.0,0.0
178,178,KRISHNA,G.KONDURU,Andhra Pradesh,36.046106280402114,0.31127836085385935,4.910543345246757,34.83801333372062,0.015582445001017135,0.3177634654039687,0.0,10.0,unknown,0.0,0,23.560712769371666,1.0,4.28263234784448,0.682428935241638,0.0,59.606819049773776,0.0,0.0
179,179,KRISHNA,NANDIGAMA,Andhra Pradesh,19.970564643053574,10.400991977378608,18.228494536452423,15.565540221486984,11.749480455914235,17.710134561510156,0.0,10.0,unknown,0.0,0,6.374793604204014,1.0,23.22241228318427,0.6945871948093129,0.0,26.34535824725759,0.0,0.0
180,180,KRISHNA,NANDIGAMA,Andhra Pradesh,6.158833154138432,22.218906026144357,1.7806050480768447,0.7878517959732809,41.87508003925049,17.86917189127538,0.0,10.0,unknown,0.0,0,9.309552045141215,1.0,23.67737107211023,0.6732773055490957,0.0,15.468385199279648,0.0,0.0
181,181,KRISHNA,VEERULLAPADU,Andhra Pradesh,16.775857284248936,8.72696779637446,10.501771748874768,16.84914742480439,42.09253859821654,4.826156279242209,0.0,10.0,unknown,0.0,0,0.22756086823869098,1.0,13.216676159924523,0.6332656264444692,0.0,17.003418152487626,0.0,0.0
182,182,KRISHNA,G.KONDURU,Andhra Pradesh,33.25796854566296,2.7704993098446433,0.21688781324575987,8.045995382673352,3.830231472942807,39.17029726595126,0.0,10.0,unknown,0.0,0,12.708120209679214,1.0,25.03730798251382,0.7948827317655471,0.0,45.96608875534218,0.0,0.0
183,183,KRISHNA,VEERULLAPADU,Andhra Pradesh,5.729308630488242,5.50347465852916,3.8155918860284155,1.279969165482286,44.43638682302809,8.421026610910785,0.0,10.0,unknown,0.0,0,30.814242225533018,1.0,10.696540376945737,0.5759235216192902,0.0,36.54355085602126,0.0,0.0
184,184,KRISHNA,VEERULLAPADU,Andhra Pradesh,8.771725536975811,22.27270531167076,14.808781536039428,21.487223579385876,2.0085528922802545,13.093000745820232,0.0,10.0,unknown,0.0,0,17.55801039782764,1.0,15.25948493279121,0.6722284511690227,0.0,26.329735934803452,0.0,0.0
185,185,KRISHNA,VEERULLAPADU,Andhra Pradesh,6.488492006760671,3.840499777987457,0.42583888792805635,65.36201654312683,12.895664384090486,5.718576667751965,0.0,10.0,unknown,0.0,0,5.268911732354535,1.0,-49.65826892758274,0.564960189149009,0.0,11.757403739115206,0.0,0.0
186,186,KRISHNA,G.KONDURU,Andhra Pradesh,9.575642274861403,0.07348376654787717,2.972813821570837,1.4100639353250681,36.67623147050272,45.38186876520752,0.0,10.0,unknown,0.0,0,3.9098959659845693,1.0,9.191495811763506,0.684317752736121,0.0,13.485538240845973,0.0,0.0
187,187,KRISHNA,VEERULLAPADU,Andhra Pradesh,8.107072651249785,1.0812645103050533,6.3904914798523045,2.449309490248911,37.696136534022756,30.47025770684449,0.0,10.0,unknown,0.0,0,13.8054676274767,1.0,9.79129334105621,0.6362711944180026,0.0,21.912540278726485,0.0,0.0
188,188,KRISHNA,NANDIGAMA,Andhra Pradesh,9.621139384861923,8.616610231593903,2.9847498788329845,55.05884674417394,5.154663098122192,14.271479987584732,0.0,10.0,unknown,0.0,0,4.2925106748303214,1.0,-32.209798510805896,0.6253865778134395,0.0,13.913650059692245,0.0,0.0
189,189,KRISHNA,NANDIGAMA,Andhra Pradesh,1.6520217034293336,28.88399495598211,20.367144533362065,23.14282913830875,14.098059295728401,1.1232598948801662,0.0,10.0,unknown,0.0,0,10.732690478309173,1.0,15.985755993411452,0.6271658680257156,0.0,12.384712181738507,0.0,0.0
190,190,KRISHNA,IBRAHIMPATNAM,Andhra Pradesh,0.13303491648744983,10.415058674986428,4.697750202115518,5.9679275821467765,23.46513200635666,6.250268579421156,0.0,10.0,unknown,0.0,0,49.070828038485985,1.0,5.899293662165059,0.5610762150206464,0.0,49.20386295497344,0.0,0.0
191,191,KRISHNA,CHANDARLAPADU,Andhra Pradesh,8.68065988062981,11.145902106413898,7.2037498847193655,15.199364062948645,23.9889013926436,32.10416062743949,0.0,10.0,unknown,0.0,0,1.6772620452051796,1.0,7.372137851875783,0.684299389711123,0.0,10.357921925834988,0.0,0.0
192,192,KRISHNA,VEERULLAPADU,Andhra Pradesh,4.398249058840679,17.22946215769975,5.036843136957547,34.99974820823334,1.429423271168053,10.061185357717083,0.0,10.0,unknown,0.0,0,26.845088809383526,1.0,-10.73567362611907,0.6210926499981536,0.0,31.243337868224206,0.0,0.0
193,193,KRISHNA,VEERULLAPADU,Andhra Pradesh,35.086988593339775,3.548159971706635,21.094539529637455,17.826370889832372,11.350051429004175,0.16314671100429967,0.0,10.0,unknown,0.0,0,10.930742875475293,1.0,31.029807628304443,0.6901170229865382,0.0,46.01773146881507,0.0,0.0
194,194,KRISHNA,CHANDARLAPADU,Andhra Pradesh,27.522000165615296,0.5362966800239147,11.004196449632065,17.19437664466955,41.719897472447784,1.0665555256039607,0.0,10.0,unknown,0.0,0,0.9566770620074402,1.0,16.326416382649544,0.6429548541249841,0.0,28.478677227622736,0.0,0.0
195,195,KRISHNA,VEERULLAPADU,Andhra Pradesh,10.625130057290564,24.862020705788833,0.6262841751791222,1.7958111162534387,6.216728353500049,6.816864992498665,0.0,10.0,unknown,0.0,0,49.057160599489336,1.0,28.211774116671958,0.6730243280871041,0.0,59.6822906567799,0.0,0.0
196,196,KRISHNA,CHANDARLAPADU,Andhra Pradesh,0.023398493380319303,16.440705465864326,42.71807279921933,29.709602772389953,0.19307455042770522,5.323462484667072,0.0,10.0,unknown,0.0,0,5.5916834340513075,1.0,12.065824201114392,0.5818502017843601,0.0,5.615081927431627,0.0,0.0
197,197,KRISHNA,G.KONDURU,Andhra Pradesh,8.868537095859963,1.4811437493824409,10.341384394471428,51.35209887209565,8.337731933173885,9.520230286989628,0.0,10.0,unknown,0.0,0,10.098873668026997,1.0,-30.845459962423313,0.5788279513377985,0.0,18.96741076388696,0.0,0.0
198,198,KRISHNA,G.KONDURU,Andhra Pradesh,9.67041744108568,7.2549865472302795,36.70800297760914,6.626242118965164,7.645642835561084,16.950152408653167,0.0,10.0,unknown,0.0,0,15.144555670895482,1.0,30.56854881425817,0.628222490620309,0.0,24.81497311198116,0.0,0.0
199,199,KRISHNA,CHANDARLAPADU,Andhra Pradesh,14.910150575905003,15.2531714868619,16.348845445409914,16.16100514021661,1.1613969894522922,28.060588581332517,0.0,10.0,unknown,0.0,0,8.104841780821761,1.0,20.886075348855023,0.7197452045709702,0.0,23.014992356726765,0.0,0.0
200,200,KRISHNA,VEERULLAPADU,Andhra Pradesh,28.526746611818226,0.8092445190958277,1.8353839365461502,49.729838591720885,10.17957803641373,0.5105857582630469,0.0,10.0,unknown,0.0,0,8.408622546142134,1.0,-17.33415680470804,0.6474024684102636,0.0,36.93536915796036,0.0,0.0
201,201,KRISHNA,CHANDARLAPADU,Andhra Pradesh,24.054143487998193,6.91536274549083,7.3138694461538005,0.4262942274848253,33.75894846543279,19.233064334287263,0.0,10.0,unknown,0.0,0,8.298317293152307,1.0,31.18567619854698,0.7056313614248161,0.0,32.3524607811505,0.0,0.0
202,202,KRISHNA,G.KONDURU,Andhra Pradesh,31.445760248338537,23.11548070909797,5.999233938628752,10.401198456623014,11.72522507201551,16.647822255623872,0.0,10.0,unknown,0.0,0,0.665279319672334,1.0,41.0320305429996,0.7996341908449562,0.0,32.111039568010874,0.0,0.0
203,203,KRISHNA,VEERULLAPADU,Andhra Pradesh,39.52487731272619,0.9727646469004795,2.783307236299637,31.796547210541764,8.14702382535851,8.891925352478646,0.0,10.0,unknown,0.0,0,7.883554415694767,1.0,9.40369315126615,0.7281912212086689,0.0,47.40843172842096,0.0,0.0
204,204,KRISHNA,G.KONDURU,Andhra Pradesh,18.24955054941569,19.606983192993425,3.8990526393118814,11.298885790129173,16.094840181353906,19.98197250249242,0.0,10.0,unknown,0.0,0,10.86871514430351,1.0,24.280616421339737,0.7296216030265293,0.0,29.118265693719202,0.0,0.0
205,205,KRISHNA,NANDIGAMA,Andhra Pradesh,5.569314959070062,34.788869524485015,12.29648684947397,10.521338886357984,13.609453075558358,20.318541601024297,0.0,10.0,unknown,0.0,0,2.895995104030334,1.0,30.75216619471326,0.7279576776963633,0.0,8.465310063100397,0.0,0.0
206,206,KRISHNA,KANCHIKACHERLA,Andhra Pradesh,2.8566898508991145,29.095745284039133,16.92888843603456,25.957905582199142,3.123295841859658,17.793141804941964,0.0,10.0,unknown,0.0,0,4.244333200026432,1.0,12.642835130682016,0.6840458558054779,0.0,7.101023050925546,0.0,0.0
207,207,KRISHNA,NANDIGAMA,Andhra Pradesh,11.837938674262617,6.543225528936936,26.650892922249465,3.8859297640714425,18.904941829103823,9.707103216104738,0.0,10.0,unknown,0.0,0,22.469968065270976,1.0,28.381924195671285,0.614483905135375,0.0,34.30790673953359,0.0,0.0
208,208,KRISHNA,CHANDARLAPADU,Andhra Pradesh,7.2783469046153275,17.96299922642622,30.419578642775928,0.8711402022732422,9.089528566724313,27.331541698420185,0.0,10.0,unknown,0.0,0,7.046864758764795,1.0,38.38863259891441,0.6902383565240421,0.0,14.325211663380124,0.0,0.0
209,209,KRISHNA,CHANDARLAPADU,Andhra Pradesh,42.42871560314699,23.649233376229244,7.081014276289714,9.107214729085689,2.035439377627286,4.788217405757139,0.0,10.0,unknown,0.0,0,10.910165231863925,1.0,53.1573460534124,0.8211051637379234,0.0,53.33888083501091,0.0,0.0
210,210,KRISHNA,G.KONDURU,Andhra Pradesh,3.8899529231168057,7.115451280141152,1.0641961132191649,50.93068401240117,7.908606578010172,12.152479822529406,0.0,10.0,unknown,0.0,0,16.93862927058213,1.0,-36.00577928831151,0.5843690092037368,0.0,20.828582193698935,0.0,0.0
211,211,KRISHNA,VEERULLAPADU,Andhra Pradesh,0.542011745951386,5.961132634681434,48.3049790379183,5.706500408399715,21.716939073494423,14.460437513426347,0.0,10.0,unknown,0.0,0,3.3079995861283997,1.0,29.10385373429263,0.5699359018087616,0.0,3.8500113320797857,0.0,0.0
212,212,KRISHNA,KANCHIKACHERLA,Andhra Pradesh,17.47957407650609,16.65615518544558,0.2990675943611114,47.32835081326499,0.3984906265235168,16.270601755408123,0.0,10.0,unknown,0.0,0,1.5677599484905929,1.0,-13.35953435810988,0.7028342963905372,0.0,19.047334024996683,0.0,0.0
213,213,KRISHNA,G.KONDURU,Andhra Pradesh,12.843844724892714,15.057328727568756,14.060801835787784,5.544532313919978,20.756944092344224,30.69141071067369,0.0,10.0,unknown,0.0,0,1.0451375948128525,1.0,27.051725253403138,0.7165227706667596,0.0,13.888982319705566,0.0,0.0
214,214,KRISHNA,KANCHIKACHERLA,Andhra Pradesh,5.965739798292359,9.370639041963969,8.122807665858042,29.393484845077634,1.9532760516591345,30.743967326703352,0.0,10.0,unknown,0.0,0,14.450085270445504,1.0,-8.714774709020745,0.6595431571394277,0.0,20.415825068737863,0.0,0.0
215,215,KRISHNA,VEERULLAPADU,Andhra Pradesh,15.34546536749379,8.685444089364502,27.117948408345637,1.5907715989233018,10.074146325993098,28.623058531566187,0.0,10.0,unknown,0.0,0,8.563165678313498,1.0,35.59834870821242,0.6973382787896255,0.0,23.90863104580729,0.0,0.0
216,216,KRISHNA,G.KONDURU,Andhra Pradesh,22.67228056524473,9.560761861231386,11.650214810992791,28.488079219006096,21.334930170921538,4.444370500880888,0.0,10.0,unknown,0.0,0,1.849362871722577,1.0,9.404519587195551,0.6649375617737919,0.0,24.521643436967306,0.0,0.0
217,217,KRISHNA,NANDIGAMA,Andhra Pradesh,35.612370429501816,4.860735182801117,3.7931643878054357,19.97732286097069,7.461044745697601,25.179911904494094,0.0,10.0,unknown,0.0,0,3.1154504887292362,1.0,20.23602959060216,0.7730445285921957,0.0,38.72782091823105,0.0,0.0
218,218,KRISHNA,G.KONDURU,Andhra Pradesh,1.6333327238736477,46.048192073512375,17.710598331992276,8.92085045375343,1.9001431688476491,13.801302224976178,0.0,10.0,unknown,0.0,0,9.98558102304446,1.0,40.906146701113464,0.7337633385883463,0.0,11.618913746918109,0.0,0.0
220,220,KRISHNA,VEERULLAPADU,Andhra Pradesh,2.175309871962535,12.558511053471305,25.604821869947553,1.2880170341239867,3.690917730468339,28.286894486256482,0.0,10.0,unknown,0.0,0,26.395527953769783,1.0,26.208265518800268,0.6459712770324673,0.0,28.57083782573232,0.0,0.0
221,221,KRISHNA,G.KONDURU,Andhra Pradesh,6.537710304010071,8.239237024345753,1.163752938561009,15.165911915506344,24.18202424548052,27.160729159184676,0.0,10.0,unknown,0.0,0,17.550634412911624,1.0,-0.4757400677334367,0.6471276870949874,0.0,24.088344716921696,0.0,0.0
222,222,KRISHNA,CHANDARLAPADU,Andhra Pradesh,23.08216618818207,51.49062303552272,5.895449020273373,11.47074215624018,4.608722991112218,2.527729521728683,0.0,10.0,unknown,0.0,0,0.9245670869407505,1.0,55.1800494693299,0.8289565116481872,0.0,24.006733275122823,0.0,0.0
223,223,KRISHNA,G.KONDURU,Andhra Pradesh,6.137870004216605,17.01077613281276,24.613837247743426,21.648605710962677,15.536362496588385,14.85610064348827,0.0,10.0,unknown,0.0,0,0.19644776418785848,1.0,14.4172611188248,0.6433007564827988,0.0,6.334317768404464,0.0,0.0
224,224,KRISHNA,G.KONDURU,Andhra Pradesh,18.19392110229245,36.14014466638049,0.892691989410397,8.482898038760933,21.00880116770603,2.3222631159702845,0.0,10.0,unknown,0.0,0,12.959279919479428,1.0,38.187651683929005,0.7424969735248951,0.0,31.153201021771878,0.0,0.0
225,225,KRISHNA,G.KONDURU,Andhra Pradesh,9.902365105621646,10.031070068564766,13.897348389900511,34.30436202026805,13.358521037491453,7.15179411747638,0.0,10.0,unknown,0.0,0,11.354539260677198,1.0,-5.598532134389643,0.6110914881547964,0.0,21.256904366298844,0.0,0.0
226,226,KRISHNA,KANCHIKACHERLA,Andhra Pradesh,40.65677342351163,3.8007203290381755,0.13119940203240632,13.474205754565324,13.673572917399293,9.17666933266075,0.0,10.0,unknown,0.0,0,19.086858840792424,1.0,27.583606806501656,0.7460167564316931,0.0,59.743632264304054,0.0,0.0
227,227,KRISHNA,KANCHIKACHERLA,Andhra Pradesh,5.499774445541446,20.573004201580577,41.93813253590059,13.468825085907179,9.364012862796535,0.29081008250402574,0.0,10.0,unknown,0.0,0,8.865440785769641,1.0,34.449137306475656,0.6106633192815416,0.0,14.365215231311087,0.0,0.0
228,228,KRISHNA,CHANDARLAPADU,Andhra Pradesh,10.241264327714275,0.12177708510792777,29.204902319855115,14.60678863218923,20.567758250464845,1.8338971274242295,0.0,10.0,unknown,0.0,0,23.423612257244393,1.0,13.69139118597195,0.5571951213612758,0.0,33.66487658495867,0.0,0.0
229,229,KRISHNA,KANCHIKACHERLA,Andhra Pradesh,9.11620385691208,4.480717407301497,4.502594965756044,19.40187496358749,3.3981830856236357,3.161293398905311,0.0,10.0,unknown,0.0,0,55.93913232191393,1.0,-2.970973090713043,0.5729877691104823,0.0,65.05533617882601,0.0,0.0
230,230,KRISHNA,CHANDARLAPADU,Andhra Pradesh,9.924262701609624,0.9390125925447844,1.1323169721110617,18.64851356140204,21.43552188964471,42.27209787635242,0.0,10.0,unknown,0.0,0,5.648274406335351,1.0,-6.4212255165107095,0.6801936575072844,0.0,15.572537107944974,0.0,0.0
231,231,KRISHNA,KANCHIKACHERLA,Andhra Pradesh,13.019486874509864,4.295825358237096,19.18476858733355,7.6490413468868566,11.282088180553334,39.13354008812182,0.0,10.0,unknown,0.0,0,5.4352495643574725,1.0,19.78092241385051,0.6996813560698633,0.0,18.454736438867336,0.0,0.0
232,232,KRISHNA,G.KONDURU,Andhra Pradesh,23.74235009733525,8.379414833769951,20.577151029064982,8.944209838748485,7.463349128450241,23.80277195473486,0.0,10.0,unknown,0.0,0,7.090753117896233,1.0,32.36814871718303,0.7236377256859606,0.0,30.833103215231482,0.0,0.0
233,233,KRISHNA,G.KONDURU,Andhra Pradesh,9.838223250191486,7.996093257002765,16.231531455847556,15.97330667276539,19.561202189208412,17.82647183431801,0.0,10.0,unknown,0.0,0,12.573171340666361,1.0,10.614218398794234,0.6346549047819224,0.0,22.411394590857846,0.0,0.0
234,234,KRISHNA,CHANDARLAPADU,Andhra Pradesh,3.339390959450699,13.97719973737912,17.63210229292571,24.76319982718528,32.96186190133213,6.743512021254877,0.0,10.0,unknown,0.0,0,0.5827332604721833,1.0,2.4795931846976025,0.5928362898105347,0.0,3.9221242199228827,0.0,0.0
235,235,KRISHNA,CHANDARLAPADU,Andhra Pradesh,43.75617850407551,9.933663495484076,3.7753380097626863,9.443341053250146,9.310918494210043,9.991094193045376,0.0,10.0,unknown,0.0,0,13.789466250172167,1.0,41.0936873079877,0.78848882908145,0.0,57.545644754247675,0.0,0.0
236,236,KRISHNA,CHANDARLAPADU,Andhra Pradesh,29.609249176191316,1.0579577758127992,10.714780372334998,2.818612044814511,19.84538523212586,34.434438350222365,0.0,10.0,unknown,0.0,0,1.5195770484981388,1.0,31.386807862290365,0.755581392034875,0.0,31.128826224689455,0.0,0.0
237,237,KRISHNA,G.KONDURU,Andhra Pradesh,35.0775647607682,6.9729959401643065,15.455130142729578,1.9852611794721136,2.7521370030967054,7.991952553052896,0.0,10.0,unknown,0.0,0,29.76495842071621,1.0,44.634548060935664,0.7272556652236569,0.0,64.84252318148441,0.0,0.0
238,238,KRISHNA,KANCHIKACHERLA,Andhra Pradesh,5.61124860885358,7.588113814394598,5.03741952301617,12.088461339582988,7.0233749659734865,3.303090782264187,0.0,10.0,unknown,0.0,0,59.348290965915,1.0,3.2634513076689107,0.5683179706486388,0.0,64.95953957476858,0.0,0.0
239,239,KRISHNA,G.KONDURU,Andhra Pradesh,47.39606895600899,20.094049960752926,10.741954513840179,0.13202777808659388,1.6512175317162636,17.002381711882393,0.0,10.0,unknown,0.0,0,2.9822995477126404,1.0,65.05804973703661,0.8683636897587038,0.0,50.37836850372163,0.0,0.0
240,240,KRISHNA,CHANDARLAPADU,Andhra Pradesh,10.267626005466788,10.012812685137803,16.390750360900377,14.157294836344084,13.734234155174729,29.933601708645007,0.0,10.0,unknown,0.0,0,5.503680248331209,1.0,14.3439984168609,0.6811901858938202,0.0,15.771306253797997,0.0,0.0
241,241,KRISHNA,CHANDARLAPADU,Andhra Pradesh,1.6702330335201667,8.855073363967895,12.981309316898113,5.909143926453502,27.099417117454745,25.265827933584106,0.0,10.0,unknown,0.0,0,18.21899530812147,1.0,11.057824477673181,0.6195689424242248,0.0,19.889228341641637,0.0,0.0
242,242,KRISHNA,G.KONDURU,Andhra Pradesh,4.664034558260239,1.4075616449428845,18.97566103692812,11.437972447376806,13.231056143050226,1.680566652143815,0.0,10.0,unknown,0.0,0,48.6031475172979,1.0,6.414901837906269,0.5339921193275041,0.0,53.26718207555814,0.0,0.0
243,243,KRISHNA,KANCHIKACHERLA,Andhra Pradesh,20.037932229828016,9.181117432481388,9.399507452297504,13.985669024089228,4.504683442900656,39.131317957889905,0.0,10.0,unknown,0.0,0,3.759772460513312,1.0,18.431635302528527,0.7543080847527354,0.0,23.797704690341327,0.0,0.0
244,244,KRISHNA,G.KONDURU,Andhra Pradesh,1.922532538845733,21.258708278544987,1.273537868777814,7.225957993107945,48.65767247952116,18.65165218096688,0.0,10.0,unknown,0.0,0,1.0099386602354712,1.0,12.998006435266685,0.6506024523513092,0.0,2.9324711990812045,0.0,0.0
245,245,KRISHNA,CHANDARLAPADU,Andhra Pradesh,30.92087687455793,6.884458826133131,14.4484020148078,5.770770658112025,25.76721078107496,5.164548488615243,0.0,10.0,unknown,0.0,0,11.04373235669893,1.0,36.811703864592495,0.697635865143168,0.0,41.96460923125686,0.0,0.0
246,246,KRISHNA,G.KONDURU,Andhra Pradesh,11.53841647620214,0.3915363325359451,17.284794769784984,22.73254782264492,46.69392501500027,0.4792830065820523,0.0,10.0,unknown,0.0,0,0.8794965772496961,1.0,0.6093877161012422,0.5606960767309007,0.0,12.417913053451837,0.0,0.0
248,248,KRISHNA,KANCHIKACHERLA,Andhra Pradesh,4.583500036562825,40.24190381534487,6.808067135957111,1.4980590821176776,8.720253539305961,0.7724092969064287,0.0,10.0,unknown,0.0,0,37.375807093805115,1.0,39.055260192850795,0.6862023433349129,0.0,41.95930713036794,0.0,0.0
249,249,KRISHNA,VIJAYAWADA (RURAL),Andhra Pradesh,7.90066830395547,31.426237611567938,40.97237118553602,8.419407699710108,2.5212049159983674,1.6747070881166786,0.0,10.0,unknown,0.0,0,7.085403195115407,1.0,49.25754734439679,0.6702324132303991,0.0,14.986071499070878,0.0,0.0
250,250,KRISHNA,KANCHIKACHERLA,Andhra Pradesh,1.4367894998313422,20.41277238578192,31.8025767412599,7.9237617190639655,13.566604462917276,8.878673781153863,0.0,10.0,unknown,0.0,0,15.978821409991728,1.0,29.57348895607212,0.615471058385746,0.0,17.41561090982307,0.0,0.0
251,251,KRISHNA,G.KONDURU,Andhra Pradesh,0.5070749512172712,21.57856990304091,0.013948704964711846,44.503611616245806,21.234769149435024,6.127824694701624,0.0,10.0,unknown,0.0,0,6.034200980394657,1.0,-22.325657853114123,0.6072331284523549,0.0,6.541275931611929,0.0,0.0
252,252,KRISHNA,G.KONDURU,Andhra Pradesh,3.2681140363892145,39.232885411690134,12.893834037774464,23.128913792219112,14.607621506672716,5.307816062442485,0.0,10.0,unknown,0.0,0,1.5608151528118923,1.0,21.24788897176987,0.6891955600160341,0.0,4.828929189201107,0.0,0.0
253,253,KRISHNA,G.KONDURU,Andhra Pradesh,0.9036340605255563,4.9678095766606365,10.629647837200938,14.459884010270162,38.94985820384982,3.2513841232340344,0.0,10.0,unknown,0.0,0,26.837782188258856,1.0,-1.848588591121075,0.5341435609789724,0.0,27.74141624878441,0.0,0.0
254,254,KRISHNA,IBRAHIMPATNAM,Andhra Pradesh,5.567697407617721,4.022653664243771,8.6432948065178,7.156375789986017,7.770970520775311,9.659117911701655,0.0,10.0,unknown,0.0,0,57.17988989915773,1.0,6.974289271174229,0.5729064554301686,0.0,62.74758730677545,0.0,0.0
255,255,KRISHNA,G.KONDURU,Andhra Pradesh,6.793834012333074,6.695000750507288,18.929291560665874,14.157134131916264,9.191852688857317,31.26636617749945,0.0,10.0,unknown,0.0,0,12.966520678220729,1.0,10.086605429180484,0.6545482715961928,0.0,19.760354690553804,0.0,0.0
256,256,KRISHNA,G.KONDURU,Andhra Pradesh,18.035848970458844,6.961319247431162,22.234301293094962,29.795292271028718,8.650714540585842,0.054547647793535194,0.0,10.0,unknown,0.0,0,14.267976029606947,1.0,8.326137203289019,0.6181881647853994,0.0,32.30382500006579,0.0,0.0
257,257,KRISHNA,KANCHIKACHERLA,Andhra Pradesh,9.858094562017847,5.838332839830842,17.169548147440803,45.29125372915378,11.51436881862276,0.7618564468464154,0.0,10.0,unknown,0.0,0,9.566545456087566,1.0,-16.91744809009319,0.5749293735099519,0.0,19.424640018105414,0.0,0.0
258,258,KRISHNA,KANCHIKACHERLA,Andhra Pradesh,25.348370049078827,14.124525072936835,29.352479607355953,9.346604589007944,3.5102786091951685,7.20785468747588,0.0,10.0,unknown,0.0,0,11.10988738494942,1.0,43.31269673682683,0.704863514599569,0.0,36.45825743402825,0.0,0.0
259,259,KRISHNA,CHANDARLAPADU,Andhra Pradesh,2.2170279237582524,0.6113011807088737,2.3434773933950614,40.59047253332351,1.4926039369838435,45.42475880365146,0.0,10.0,unknown,0.0,0,7.320358228178998,1.0,-32.6409727680046,0.649804620752581,0.0,9.53738615193725,0.0,0.0
260,260,KRISHNA,IBRAHIMPATNAM,Andhra Pradesh,15.436682402221965,1.7326365687823668,32.16591186141567,0.6122302023891254,15.711764752899471,13.136474411566118,0.0,10.0,unknown,0.0,0,21.204299800725295,1.0,34.027663351724854,0.6235233815209376,0.0,36.64098220294726,0.0,0.0
261,261,KRISHNA,IBRAHIMPATNAM,Andhra Pradesh,6.017995055090471,10.623991799572156,30.743300129421215,13.139093693604813,8.612322517443854,10.306576762242818,0.0,10.0,unknown,0.0,0,20.556720042624672,1.0,20.536184742647542,0.6035056727604694,0.0,26.574715097715142,0.0,0.0
262,262,KRISHNA,CHANDARLAPADU,Andhra Pradesh,22.63909757229923,3.868219617445598,18.953610434270228,11.090236890611047,20.746397471061144,18.81043063039866,0.0,10.0,unknown,0.0,0,3.8920073839141063,1.0,24.860716568037986,0.6850996582224745,0.0,26.531104956213337,0.0,0.0
264,264,KRISHNA,CHANDARLAPADU,Andhra Pradesh,23.492924747626066,13.485944703932576,21.771166727494247,1.1102883291615782,20.782290330729133,1.37597234572129,0.0,10.0,unknown,0.0,0,17.98141281533511,1.0,43.99582857626064,0.6755363195910246,0.0,41.474337562961175,0.0,0.0
265,265,KRISHNA,CHANDARLAPADU,Andhra Pradesh,24.433955252498947,0.46519207622822273,12.237566569903057,3.735643333930242,18.64308546182256,6.393870037399431,0.0,10.0,unknown,0.0,0,34.09068726821753,1.0,26.34317432963625,0.6432121546796059,0.0,58.524642520716476,0.0,0.0
267,267,KRISHNA,IBRAHIMPATNAM,Andhra Pradesh,1.4546419358592184,13.169354680978863,26.129140769377656,27.740285202621877,16.597336357182005,11.019391295291623,0.0,10.0,unknown,0.0,0,3.8898497586887695,1.0,2.5558892663232946,0.5930088022890864,0.0,5.344491694547988,0.0,0.0
268,268,KRISHNA,KANCHIKACHERLA,Andhra Pradesh,17.60365305453083,29.465357093116822,7.720638206739993,0.3743725218216206,0.5424592846515979,22.751972284043763,0.0,10.0,unknown,0.0,0,21.541547555095374,1.0,43.71102107797574,0.7741356104972528,0.0,39.1452006096262,0.0,0.0
269,269,KRISHNA,KANCHIKACHERLA,Andhra Pradesh,7.049961582593816,12.070580217665327,28.31960224909338,32.56348432058358,0.8472987273032498,5.570477996019263,0.0,10.0,unknown,0.0,0,13.578594906741387,1.0,3.686055059397507,0.6002435627716881,0.0,20.628556489335203,0.0,0.0
270,270,KRISHNA,CHANDARLAPADU,Andhra Pradesh,2.6451871500606092,4.442737658077221,19.723711754223174,39.08339281208545,3.383842280183153,12.400112131413755,0.0,10.0,unknown,0.0,0,18.321016213956636,1.0,-17.40596791682668,0.5681972227768533,0.0,20.966203364017247,0.0,0.0
271,271,KRISHNA,IBRAHIMPATNAM,Andhra Pradesh,0.6448008566204594,17.483426228028492,24.751394018646444,12.343216216017602,9.261643917046488,20.771160386946484,0.0,10.0,unknown,0.0,0,14.744358376694016,1.0,18.30900357015323,0.6354711903560557,0.0,15.389159233314476,0.0,0.0
273,273,KRISHNA,VIJAYAWADA (RURAL),Andhra Pradesh,2.622448362723393,3.928733650774997,17.39169451612115,2.3321341483460145,41.819526692925955,14.36618862535936,0.0,10.0,unknown,0.0,0,17.53927400374912,1.0,13.839286423232327,0.571925742292795,0.0,20.161722366472514,0.0,0.0
